unique ID,coll code,Collection,Project name,Project number,Street address,City,County,State/Province,Country,FAST Geographic,Primary archt/firm,Collaborators:,Client,Contributor notes,Notes,Number of items,AAA box #,AAA folder #,AAA roll #,Date on drawings,Date normalized,Media,Material types:,Set type,Processor,Processing completion date,Entry date:,Rev. date:,Pres. notes:,treatment completed A,treatment completed B,treatment completed C,treatment completed D,treatment completed E,Accession #,Holding institution:,Media[1],Media[2],Media[3],Media[4],Media[5],Media[6],Media_src[1],Media_src[2],Media_src[3],Media_src[4],Media_src[5],Media_src[6],Media[1][flag],Media[2][flag],Media[3][flag],Media[4][flag],Media[5][flag],Media[6][flag]
13890,FG,Fehr and Granger collection,Acme Brick Co. office building.,907,,Austin,Travis,Texas,United States,Texas--Austin,Fehr and Granger,,,,Original tube number: unmarked.,,,,FGr217,1965,1965,"paper
trace paper
prints (ex. bluelines)
sepias (use barrier sheets)",drawings,"architectural/measured
site/landscape 
design/studies and sketches
preliminary",djc,,Mon Jul 12 00:00:00 CDT 2010,,,,,,,,2008003.0,,Paper,tracing paper,reprographic copies,sepia prints,,,gmgpc,aat,aat,aat,,,0,0,0,0,,
13891,FG,Fehr and Granger collection,St Matthews Episcopal Church. Chapel.,910,Ridge Oak Drive,Austin,Travis,Texas,United States,Texas--Austin,Fehr and Granger,,,,Original tube number: 910 P.,,,,FGr217,1965,1965,"paper
trace paper
prints (ex. bluelines)",drawings,"architectural/measured
site/landscape 
design/studies and sketches
preliminary",djc,,Mon Jul 12 00:00:00 CDT 2010,,,,,,,,2008003.0,,Paper,tracing paper,reprographic copies,,,,gmgpc,aat,aat,,,,0,0,0,,,
13892,FG,Fehr and Granger collection,Mrs. Robinson’s Greenhouse [restaurant]. Addition.,974,406 West 17th,Austin?,Travis,Texas,United States,Texas--Austin?,Fehr Granger Emerson,,,,Original tube number: 974.,,,,FGr218,1971,1971,"paper
trace paper
prints (ex. bluelines)
sepias (use barrier sheets)","drawings
specifications","architectural/measured
design/studies and sketches
mechanical/plumbing/HVAC
electrical",djc,,Tue Jul 13 00:00:00 CDT 2010,,,,,,,,2009011.0,,Paper,tracing paper,reprographic copies,sepia prints,,,gmgpc,aat,aat,aat,,,0,0,0,0,,
13893,FG,Fehr and Granger collection,Elliott and Tallant clinic.,978,Hopkins at Scott Street,San Marcos,Hays,Texas,United States,Texas--San Marcos,Fehr Granger Emerson,,Elliott and Tallant (Drs.),,Original tube number: 978/ERA.,,,,FGr219,1972,1972,"sepias (use barrier sheets)
trace paper
paper
prints (ex. bluelines)",drawings,"architectural/measured
mechanical/plumbing/HVAC
electrical
design/studies and sketches
preliminary",djc,,Wed Jul 14 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,sepia prints,tracing paper,Paper,reprographic copies,,,aat,aat,gmgpc,aat,,,0,0,0,0,,
13894,FG,Fehr and Granger collection,Best Products store.,982,,San Antonio,Bexar,Texas,United States,Texas--San Antonio,Fehr Granger Emerson,,"Best Products Co., Inc.",,Original tube number: 982 WD BEST SA.,,,,FGr20.01; FGr220.02,1972,1972,"sepias (use barrier sheets)
paper
prints (ex. bluelines)",drawings,"architectural/measured
mechanical/plumbing/HVAC
electrical
structural
site/landscape ",djc,,Wed Jul 14 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,sepia prints,Paper,reprographic copies,,,,aat,gmgpc,aat,,,,0,0,0,,,
13895,FG,Fehr and Granger collection,Lake Wood Recreation Area. Marina.,987,,,Gonzales,Texas,United States,,Fehr Granger Emerson,,Guadalupe Blanco River Authority,,Original tube number: 987.,,,,FGr221,"1971, 1972","1971, 1972","paper
prints (ex. bluelines)
trace paper",drawings,"architectural/measured
mechanical/plumbing/HVAC
electrical",djc,,Wed Jul 14 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,reprographic copies,tracing paper,,,,gmgpc,aat,aat,,,,0,0,0,,,
13896,FG,Fehr and Granger collection,Bratton residence.,989,"Lot 11, Block G (Herman Brown Addition)",Austin,Travis,Texas,United States,Texas--Austin,Emerson Fehr Newton,,"Bratton, E. Barham",,Original tube number: 989.  Includes topographic survey.,,,,FGr222,1972,1972,"paper
prints (ex. bluelines)
trace paper",drawings,"architectural/measured
site/landscape 
design/studies and sketches
preliminary",djc,,Thu Jul 15 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,reprographic copies,tracing paper,,,,gmgpc,aat,aat,,,,0,0,0,,,
13897,FG,Fehr and Granger collection,Commander’s Point. Townhouses.,992,Agarita Rd.,Lake Travis,Travis,Texas,United States,Texas--Lake Travis,Emerson Fehr Newton,,,,Original tube number: 992 PRELIM.,,,,FGr223.01; FGr223.02,undated,undated,"paper
prints (ex. bluelines)
sepias (use barrier sheets)","drawings
specifications",architectural/measured,djc,,Thu Jul 15 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,reprographic copies,sepia prints,,,,gmgpc,aat,aat,,,,0,0,0,,,
13898,FG,Fehr and Granger collection,Commander’s Point. Tri Plex 1.,995,River Bluff Place,Lake Travis,Travis,Texas,United States,Texas--Lake Travis,Emerson Fehr Newton,,,,Original tube number: 995-996.,,,,FGr224,1973,1973,"paper
prints (ex. bluelines)
sepias (use barrier sheets)
trace paper",drawings,"architectural/measured
site/landscape ",djc,,Thu Jul 15 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,reprographic copies,sepia prints,tracing paper,,,gmgpc,aat,aat,aat,,,0,0,0,0,,
13899,FG,Fehr and Granger collection,Commander’s Point. Tri Plex 2.,996,River Bluff Place,Lake Travis,Travis,Texas,United States,Texas--Lake Travis,Emerson Fehr Newton,,,,"Original tube number: 995-996. Includes prelim site plan, duplex house for Fred Earhart.",,,,FGr225,1973,1973,"paper
sepias (use barrier sheets)
trace paper","drawings
specifications","architectural/measured
site/landscape ",djc,,Thu Jul 15 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,sepia prints,tracing paper,,,,gmgpc,aat,aat,,,,0,0,0,,,
13900,FG,Fehr and Granger collection,Duplex. Preliminary design.,,,,,,United States,,Fehr Granger Emerson,,,,Original tube number: unmarked.,,,,FGr226,1971,1971,"paper
trace paper",drawings,architectural/measured,djc,,Fri Jul 16 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,tracing paper,,,,,gmgpc,aat,,,,,0,0,,,,
13901,FG,Fehr and Granger collection,Hamilton Plaza.,969,between Ben white and Burleson Road,Austin,Travis,Texas,United States,Texas--Austin,Emerson Fehr Newton,,Duwe Equities,,Original tube number: Doug Duwe Projects.,,,,FGr227,undated,undated,"paper
trace paper
mylar
prints (ex. bluelines)",drawings,"site/landscape 
design/studies and sketches
preliminary",djc,,Fri Jul 16 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,tracing paper,plastic drafting film,reprographic copies,,,gmgpc,aat,aat,aat,,,0,0,0,0,,
13902,FG,Fehr and Granger collection,Tickle residence.,993,,San Marcos,Hays,Texas,United States,Texas--San Marcos,Emerson Fehr Newton,,Tickle (Dr. and Mrs.),,No tube.,,,,FGr228,1973,1973,"paper
sepias (use barrier sheets)","drawings
specifications",architectural/measured,djc,,Tue Jul 20 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,sepia prints,,,,,gmgpc,aat,,,,,0,0,,,,
13903,FG,Fehr and Granger collection,Lammes. Proposed neighborhood store.,,Hemphill Park and Guadalupe,Austin,Travis,Texas,United States,Texas--Austin,Fehr and Granger,,Lammes Candies.,,No tube.,,,,FGr229,1958,1958,trace paper,drawings,architectural/measured,djc,,Tue Jul 20 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,tracing paper,,,,,,aat,,,,,,0,,,,,
13904,FG,Fehr and Granger collection,Leberman (?) residence.,1002?,,,,,United States,,Emerson Fehr Newton,,Leberman,,Original tube number: 1003 LEB.,,,,FGr230,undated,undated,"paper
trace paper",drawings,"architectural/measured
design/studies and sketches",djc,,Tue Jul 20 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,tracing paper,,,,,gmgpc,aat,,,,,0,0,,,,
13905,FG,Fehr and Granger collection,San Marcos Telephone Co. Additions and renovations.,"1003, 1004, 1005",,San Marcos,Hays,Texas,United States,Texas--San Marcos,Emerson Fehr Newton,,San Marcos Phone Co.,,"Original tube number: 1003, 1004, 1005.",,,,FGr231,1973,1973,"paper
trace paper
prints (ex. bluelines)",drawings,architectural/measured,djc,,Tue Jul 20 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,tracing paper,reprographic copies,,,,gmgpc,aat,aat,,,,0,0,0,,,
13906,FG,Fehr and Granger collection,Price residence. Remodeling and additions.,1014,,San Marcos,Hays,Texas,United States,Texas--San Marcos,Emerson Fehr Newton,,"Price, H.Y. III",,Original tube number: 1014/DTR.,,,,FGr232,1973,1973,"paper
trace paper
prints (ex. bluelines)
sepias (use barrier sheets)","drawings
specifications","architectural/measured
site/landscape 
design/studies and sketches
includes interiors",djc,,Wed Jul 28 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,tracing paper,reprographic copies,sepia prints,,,gmgpc,aat,aat,aat,,,0,0,0,0,,
13907,FG,Fehr and Granger collection,Greenhigh Cottage.,1016,,Tyler,Smith,Texas,United States,Texas--Tyler,Emerson Fehr Newton,,,,Original tube number: 1016/GRC. Includes map and photographic aerial views.,,,,FGr233,1973,1973,paper,"drawings
photographic","architectural/measured
other (see notes)",djc,,Fri Aug 13 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,,,,,,gmgpc,,,,,,0,,,,,
13908,FG,Fehr and Granger collection,May store building.,,,Lake Jackson,Brazoria,Texas,United States,Texas--Lake Jackson,Fehr and Granger,,"May, Ben (Mr. and Mrs.)",,Original tube number: MISC.,,,,FGr234,undated,undated,paper,drawings,architectural/measured,djc,,Fri Aug 13 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,,,,,,gmgpc,,,,,,0,,,,,
13909,FG,Fehr and Granger collection,Sagebiel residence. Alterations and additions.,,,Seguin,Guadalupe,Texas,United States,Texas--Seguin,Fehr and Granger,,"Sagebiel, Edward (Mr. and Mrs.)",,Original tube number: MISC.,,,,FGr234,1958,1958,paper,drawings,architectural/measured,djc,,Fri Aug 13 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,,,,,,gmgpc,,,,,,0,,,,,
13910,FG,Fehr and Granger collection,Holmes residence. Addition [playroom].,,,,,Texas,United States,,Fehr and Granger,,"Holmes, Oscar",,Original tube number: MISC.,,,,FGr234,1957,1957,sepias (use barrier sheets),drawings,architectural/measured,djc,,Fri Aug 13 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,sepia prints,,,,,,aat,,,,,,0,,,,,
13911,FG,Fehr and Granger collection,Geeslin residence.,,,Austin,Travis,Texas,United States,Texas--Austin,Fehr and Granger,,"Geeslin, Jeff E. (Mr. and Mrs.)",,Original tube number: Geeslin res.,,,,FGr235,1968,1968,paper,drawings,architectural/measured,djc,,Fri Aug 13 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,,,,,,gmgpc,,,,,,0,,,,,
13912,FG,Fehr and Granger collection,Campus Christian Community Student Center.,1031,Guadalupe,San Marcos,Hays,Texas,United States,Texas--San Marcos,Emerson Fehr Newton,,,,Original tube numbers: 1031 P; 1031 WD.,,,,FGr238.01; FGr238.02,1974,1974,"paper
sepias (use barrier sheets)
trace paper
prints (ex. bluelines)",drawings,"architectural/measured
electrical
structural
mechanical/plumbing/HVAC
preliminary",djc,,Fri Aug 13 00:00:00 CDT 2010,,"E fasteners/rehouse
B prof. conservator sticky backs",,,,,y,2009011.0,,Paper,sepia prints,tracing paper,reprographic copies,,,gmgpc,aat,aat,aat,,,0,0,0,0,,
13913,FG,Fehr and Granger collection,Barclay residence.,498,,,,Texas,United States,,Fehr and Granger,,"Barclay, James N.",,No tube. Project number taken from alphabetical job list provided by Austin History Center.,,,,FGr239,1954,1954,"paper
sepias (use barrier sheets)",drawings,architectural/measured,djc,,Fri Aug 13 00:00:00 CDT 2010,,"E fasteners/rehouse
B prof. conservator sticky backs",,,,,y,2009011.0,,Paper,sepia prints,,,,,gmgpc,aat,,,,,0,0,,,,
13914,FG,Fehr and Granger collection,1000 Man Mess and Administration Building. Preliminary plan.,,,,,,United States,,Fehr and Granger,,"US Army Corp of Engineers, Office of the District Engineer, Galveston.",,No tube.,,,,FGr240,1952,1952,paper,drawings,"architectural/measured
mechanical/plumbing/HVAC
preliminary",djc,,Fri Aug 13 00:00:00 CDT 2010,,"E fasteners/rehouse
B prof. conservator sticky backs",,,,,y,2009011.0,,Paper,,,,,,gmgpc,,,,,,0,,,,,
13915,FG,Fehr and Granger collection,Kings Point Condominiums.,1061,FM 620 and Settlers Cove Dr.,Lake Travis,Travis,Texas,United States,Texas--Lake Travis,Emerson Fehr Newton,,,,Original tube number: 1061/1065.,,,,FGr242,1974,1974,"paper
sepias (use barrier sheets)
trace paper
prints (ex. bluelines)
mylar",drawings,"architectural/measured
preliminary",djc,,Mon Aug 16 00:00:00 CDT 2010,,"E fasteners/rehouse
B prof. conservator sticky backs",,,,,y,2009011.0,,Paper,sepia prints,tracing paper,reprographic copies,plastic drafting film,,gmgpc,aat,aat,aat,aat,,0,0,0,0,0,
13916,FG,Fehr and Granger collection,Ryan residence.,1064,,Dubina,Fayette,Texas,United States,Texas--Dubina,Emerson Fehr,,"Ryan, Dan",,Original tube number: 1064 WD.,,,,FGr243,1977,1977,"paper
sepias (use barrier sheets)
mylar",drawings,"architectural/measured
structural
mechanical/plumbing/HVAC",djc,,Tue Aug 17 00:00:00 CDT 2010,,"E fasteners/rehouse
B prof. conservator sticky backs",,,,,y,2009011.0,,Paper,sepia prints,plastic drafting film,,,,gmgpc,aat,aat,,,,0,0,0,,,
13917,FG,Fehr and Granger collection,Austin Housing Authority. Project Tex 1-16 [family units].,1089,,Austin,Travis,Texas,United States,Texas--Austin,Emerson Fehr,,Austin Housing Authority,,Original tube number: 1089. Includes one drawing labeled Austin Tex 1-9 and one negative.,,,,FGr244,undated,undated,"paper
prints (ex. bluelines)","drawings
photographic","architectural/measured
site/landscape ",djc,,Tue Aug 17 00:00:00 CDT 2010,,"E fasteners/rehouse
B prof. conservator sticky backs",,,,,y,2009011.0,,Paper,reprographic copies,,,,,gmgpc,aat,,,,,0,0,,,,
13918,FG,Fehr and Granger collection,Rockdale State Bank.,1100,Ackerman and Cameron Streets,Rockdale,Milam,Texas,United States,Texas--Rockdale,Emerson Fehr,,,,"Original tube numbers: 1100/RSB, Preliminary, PME, Architectural, Structural",,,,FGr245.01; FGr245.02; FGr245.03; FGr245.04; FGr245.05; FGr245.06,"1978, 1979","1978, 1979","paper
prints (ex. bluelines)
mylar
sepias (use barrier sheets)",drawings,"site/landscape 
design/studies and sketches
includes interiors
preliminary
architectural/measured
structural",djc,,Tue Aug 17 00:00:00 CDT 2010,,"E fasteners/rehouse
B prof. conservator sticky backs",,,,,y,2009011.0,,Paper,reprographic copies,plastic drafting film,sepia prints,,,gmgpc,aat,aat,aat,,,0,0,0,0,,
13919,FG,Fehr and Granger collection,Commanders Point. Restaurant. Preliminary plan.,990,Hwy. 620 and Commanders Point Rd.,Lake Travis,Travis,Texas,United States,Texas--Lake Travis,Emerson Fehr Newton,,,,Original tube number: Comm’s Pt. Ph.1 Pre Rest. Shppng.,,,,FGr246,"1972, 1974","1972, 1974","paper
prints (ex. bluelines)
trace paper",drawings,"architectural/measured
design/studies and sketches
preliminary",djc,,Tue Aug 17 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,reprographic copies,tracing paper,,,,gmgpc,aat,aat,,,,0,0,0,,,
13920,FG,Fehr and Granger collection,Commanders Point. Shopping Center.,999,Hwy. 620,Lake Travis,Travis,Texas,United States,Texas--Lake Travis,Emerson Fehr Newton,,,,Original tube number: Comm’s Pt. Ph.1 Pre Rest. Shppng.,,,,FGr247,"1972, 1973","1972, 1973","paper
trace paper",drawings,"architectural/measured
design/studies and sketches
preliminary
site/landscape ",djc,,Tue Aug 17 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,tracing paper,,,,,gmgpc,aat,,,,,0,0,,,,
13921,FG,Fehr and Granger collection,Commanders Point. Inn.,991,Hwy. 620,Lake Travis,Travis,Texas,United States,Texas--Lake Travis,Emerson Fehr Newton,,,,Original tube number: Comm’s Pt. Ph.2. Job number derived from Project list provided by AHC.,,,,FGr248,1972,1972,"paper
trace paper","drawings
job files","architectural/measured
design/studies and sketches
preliminary",djc,,Tue Aug 17 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,tracing paper,,,,,gmgpc,aat,,,,,0,0,,,,
13922,FG,Fehr and Granger collection,Commanders Point. Section Two [townhouses].,1000,Agarita Rd.,Lake Travis,Travis,Texas,United States,Texas--Lake Travis,Emerson Fehr Newton,,,,Original tube number: Comm’s Pt. Ph.2.,,,,FGr248,1972,1972,"paper
trace paper
mylar
prints (ex. bluelines)
sepias (use barrier sheets)",drawings,"architectural/measured
design/studies and sketches
preliminary
site/landscape ",djc,,Tue Aug 17 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,tracing paper,plastic drafting film,reprographic copies,sepia prints,,gmgpc,aat,aat,aat,aat,,0,0,0,0,0,
13923,FG,Fehr and Granger collection,Bank of Marble Falls.,1114,7th Street and US 281,Marble Falls,Burnet,Texas,United States,Texas--Marble Falls,Emerson Fehr,Larry M. Swayze | structural engineer,,,"Original tube numbers: 1114/BMF, CD, SD, DD.",,,,FGr249.01; FGr249.02,1978,1978,"paper
prints (ex. bluelines)
sepias (use barrier sheets)",drawings,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
includes interiors",djc,,Thu Aug 19 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,reprographic copies,sepia prints,,,,gmgpc,aat,aat,,,,0,0,0,,,
13924,FG,Fehr and Granger collection,Town Lake Comprehensive Development Plan.,,,Austin,Travis,Texas,United States,Texas--Austin,unidentified | contributor,,Austin Parks and Recreation Department,,Original tube number: Bicentennial Bridge. One sheet is very long.,,,,FGr250ov,1968,1968,"paper
trace paper
prints (ex. bluelines)",drawings,design/studies and sketches,djc,,Wed Aug 25 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,tracing paper,reprographic copies,,,,gmgpc,aat,aat,,,,0,0,0,,,
13925,FG,Fehr and Granger collection,Citizens State Bank.,"1123, 1144",Main Street (US Hwy. 77),Giddings,Lee,Texas,United States,Texas--Giddings,Emerson Fehr,,,,Original tube number: 1123/1144 CST.,,,,FGr251.01; FGr251.02,"1979, 1982","1979, 1982","paper
prints (ex. bluelines)
sepias (use barrier sheets)
trace paper",drawings,"architectural/measured
includes interiors
preliminary",djc,,Wed Aug 25 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,reprographic copies,sepia prints,tracing paper,,,gmgpc,aat,aat,aat,,,0,0,0,0,,
13926,FG,Fehr and Granger collection,San Marcos Telephone Building. Addition.,1124,,San Marcos,Hays,Texas,United States,Texas--San Marcos,Emerson Fehr,,,,Original tube number: 1124 SMT/1131 SST.,,,,FGr252,1979,1979,paper,drawings,architectural/measured,djc,,Wed Aug 25 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,,,,,,gmgpc,,,,,,0,,,,,
13927,FG,Fehr and Granger collection,Southwestern Bell West Work Center.,730?,West 5th St.,Austin,Travis,Texas,United States,Texas--Austin,Emerson Fehr,,,,Original tube number: 1124 SMT/1131 SST.,,,,FGr252,1979,1979,paper,drawings,site/landscape ,djc,,Wed Aug 25 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,Paper,,,,,,gmgpc,,,,,,0,,,,,
13928,FG,Fehr and Granger collection,Park Terrace Development.,,Thornton Lane and Jack Rabbit Road,Temple,Bell,Texas,United States,Texas--Temple,unidentified | contributor,Turley and Williams | consulting engineers and surveyors,,,"Original tube number: 1124 SMT/1131 SST. On project list provided by AHC job number 1131 is Shop Skandinavia. Survey Lot 2, Block 2, Park Terrace Development.",,,,FGr252,1979,1979,sepias (use barrier sheets),drawings,other (see notes),djc,,Wed Aug 25 00:00:00 CDT 2010,,"E fasteners/rehouse
",,,,,y,2009011.0,,sepia prints,,,,,,aat,,,,,,0,,,,,
13929,FG,Fehr and Granger collection,Mallard Lane Housing (Proposed FMHA Housing Project).,1132,,Taylor,Williamson,Texas,United States,Texas--Taylor,Emerson Fehr,,,,Original tube number: 1132/MLH.,,,,FGr253,1979,1979,paper,drawings,"site/landscape 
architectural/measured",djc,,Wed Aug 25 00:00:00 CDT 2010,,"E fasteners/rehouse
B prof. conservator dye migration from markers",,n,,,y,2009011.0,,Paper,,,,,,gmgpc,,,,,,0,,,,,
13930,FG,Fehr and Granger collection,Kings Point Condominiums.,994,,Lake Travis,Travis,Texas,United States,Texas--Lake Travis,Emerson Fehr Newton; Fehr Granger Emerson,,,,Original tube number: Kings Point. Other related job numbers may be in this bundle.  See project list from AHC.,,,,FGr254.01; FGr254.02,1973,1973,"paper
trace paper
mylar
prints (ex. bluelines)
sepias (use barrier sheets)","drawings
photographic","site/landscape 
architectural/measured",djc,,Fri Aug 27 00:00:00 CDT 2010,,"E fasteners/rehouse
",,undetermined,,,y,2009011.0,,Paper,tracing paper,plastic drafting film,reprographic copies,sepia prints,,gmgpc,aat,aat,aat,aat,,0,0,0,0,0,
13931,FG,Fehr and Granger collection,University Savings. Master Plan and parking garage. Proposed.,1135,West 11th and Guadalupe,Austin,Travis,Texas,United States,Texas--Austin,Emerson Fehr,,,,Original tube number: 1135/USA University Savings parking garage.,,,,FGr255,1981,1981,paper,drawings,"site/landscape 
architectural/measured",djc,,Fri Aug 27 00:00:00 CDT 2010,,"E fasteners/rehouse
",,undetermined,,,y,2009011.0,,Paper,,,,,,gmgpc,,,,,,0,,,,,
13932,FG,Fehr and Granger collection,University Savings. Branch Office. Additions.,1160,,San Marcos,Hays,Texas,United States,Texas--San Marcos,Emerson Fehr,,,,Original tube number: 1135/USA University Savings parking garage.,,,,FGr255,1981,1981,"prints (ex. bluelines)
paper",drawings,architectural/measured,djc,,Fri Aug 27 00:00:00 CDT 2010,,"E fasteners/rehouse
",,undetermined,,,y,2009011.0,,reprographic copies,Paper,,,,,aat,gmgpc,,,,,0,0,,,,
13933,FG,Fehr and Granger collection,Citizens State Bank. Drive-in Facility and Community Room.,1144,,Giddings,Lee,Texas,United States,Texas--Giddings,Emerson Fehr,Larry Swayze | structural engineer; Gerling-Thomas-Ward | mechanical engineers,,,Original tube number: 1144/CST WD and Bank Equip.,,,,FGr256.01; FGr256.02,1980,1980,"prints (ex. bluelines)
paper
sepias (use barrier sheets)",drawings,"architectural/measured
electrical
site/landscape ",djc,,Fri Aug 27 00:00:00 CDT 2010,,"E fasteners/rehouse
",,undetermined,,,y,2009011.0,,reprographic copies,Paper,sepia prints,,,,aat,gmgpc,aat,,,,0,0,0,,,
13934,FG,Fehr and Granger collection,University Savings. Branch office building.,1148,Ranch Road 12,Wimberley,Hays,Texas,United States,Texas--Wimberley,Emerson Fehr,,,,Original tube number: USW 1148.,,,,FGr257,1980,1980,"prints (ex. bluelines)
paper
trace paper",drawings,architectural/measured,djc,,Mon Aug 30 00:00:00 CDT 2010,,"E fasteners/rehouse
",,undetermined,,,y,2009011.0,,reprographic copies,Paper,tracing paper,,,,aat,gmgpc,aat,,,,0,0,0,,,
13935,FG,Fehr and Granger collection,University Savings. Branch office building.,1158,Ranch Road 12,Wimberley,Hays,Texas,United States,Texas--Wimberley,Emerson Fehr,Larry M. Swayze | structural engineer,,,Original tube number: USW 1148.,,,,FGr258.01; FGr258.02,"1980, 1981","1980, 1981","prints (ex. bluelines)
paper
sepias (use barrier sheets)",drawings,"architectural/measured
structural
mechanical/plumbing/HVAC
electrical
site/landscape 
preliminary",djc,,Mon Aug 30 00:00:00 CDT 2010,,"E fasteners/rehouse
",,undetermined,,,y,2009011.0,,reprographic copies,Paper,sepia prints,,,,aat,gmgpc,aat,,,,0,0,0,,,
13936,FG,Fehr and Granger collection,San Miguel Condominiums. Permit drawings.,1159,,South Padre Island,Cameron,Texas,United States,Texas--South Padre Island,Emerson Fehr,,,,Original tube number: 1159/SPL.,,,,"FGr259.01ov; FGr259.02ov;
FGr259.03ov",1981,1981,"prints (ex. bluelines)
paper
trace paper",drawings,"architectural/measured
mechanical/plumbing/HVAC
preliminary",djc,,Mon Aug 30 00:00:00 CDT 2010,,"E fasteners/rehouse
",,undetermined,,,y,2009011.0,,reprographic copies,Paper,tracing paper,,,,aat,gmgpc,aat,,,,0,0,0,,,
13937,FG,Fehr and Granger collection,State Bank and Trust. Drive-in facility.,1163,Fredericksburg Street,San Marcos,Hays,Texas,United States,Texas--San Marcos,Emerson Fehr,"Gerling-Thomas-Ward, Inc. | consulting engineers; W. Clark Craig-Roesle | structural engineers",,,Original tube numbers: 1163/SBD Preliminary and WD.  Sheets form previous job 887 moved to FGr136.,,,,FGr260.01; FGr260.02,"1981, 1982","1981, 1982","prints (ex. bluelines)
paper
sepias (use barrier sheets)
photocopies",drawings,"architectural/measured
mechanical/plumbing/HVAC
preliminary
structural
electrical
site/landscape ",djc,,Wed Sep 08 00:00:00 CDT 2010,,"E fasteners/rehouse
",,undetermined,,,y,2009011.0,,reprographic copies,Paper,sepia prints,photocopies,,,aat,gmgpc,aat,aat,,,0,0,0,0,,
13938,FG,Fehr and Granger collection,Episcopal Theological Seminary of the Southwest. Property survey.,1175,606 Ratherview Place,Austin,Travis,Texas,United States,Texas--Austin,Emerson Fehr,,,,Original tube numbers: 1175/ESI Prelim. and Property Plats.,,,,FGr261,1981,1981,"prints (ex. bluelines)
mylar
photocopies",drawings,"architectural/measured
preliminary",djc,,Wed Sep 08 00:00:00 CDT 2010,,"E fasteners/rehouse
",,undetermined,,,y,2009011.0,,reprographic copies,plastic drafting film,photocopies,,,,aat,aat,aat,,,,0,0,0,,,
13939,FG,Fehr and Granger collection,"Austron, Inc. Headquarters and manufacturing facilities.",1176,,Austin,Travis,Texas,United States,Texas--Austin,Emerson Fehr,,"Austron, Inc.",,Original tube number: 1176/AUO.,,,,FGr262,1982,1982,"prints (ex. bluelines)
photocopies
paper",drawings,architectural/measured,djc,,Wed Sep 08 00:00:00 CDT 2010,,"E fasteners/rehouse
",,undetermined,,,y,2009011.0,,reprographic copies,photocopies,Paper,,,,aat,aat,gmgpc,,,,0,0,0,,,
13940,FG,Fehr and Granger collection,Commercial National Bank. Renovations and additions.,1181,Bridge Street (US Hwy. 87 and 377),Brady,McCulloch,Texas,United States,Texas--Brady,Emerson Fehr,,,,,,,,FGr263,1982,1982,"prints (ex. bluelines)
paper
sepias (use barrier sheets)",drawings,architectural/measured,djc,,Mon Sep 27 00:00:00 CDT 2010,,"E fasteners/rehouse
",,undetermined,,,y,2009011.0,,reprographic copies,Paper,sepia prints,,,,aat,gmgpc,aat,,,,0,0,0,,,
