unique ID,Project name,Place name[1],Place name[2],Place name[3],project_name_flag
10262,Davenport residence.,Davenport residence,,,0
10263,Schwartz residence. Landscape.,Schwartz residence,,,0
10264,Schwartz residence.,Schwartz residence,,,0
10265,Sedco Towers. Landscape plan,Sedco Towers,,,0
10266,Sedco Towers.,Sedco Towers,,,0
10267,Tecfilms Building.,Tecfilms Building,,,0
10268,Dallas sunnyvale 226 building. Landscape plan.,Dallas sunnyvale 226 building,,,0
10269,Yardley residence. Landscape plan.,Yardley residence,,,0
10270,Lamplighter school.  Landscape construction and play equipment.,Lamplighter school,,,0
10271,Lamplighter school.  Landscape development.,Lamplighter school,,,0
10272,Phil Bee residence and ranch.,Phil Bee residence and ranch,,,0
10273,Phil Bee residence and ranch. Light fixture.,Phil Bee residence and ranch,,,0
10274,Solomon residence. Landscape plan.,Solomon residence,,,0
10275,Parker residence. Irrigation plan.,Parker residence,,,0
10276,Parker residence.,Parker residence,,,0
10277,Parker residence. Site improvement plan.,Parker residence,,,0
10278,Lebrun residence.  Landscaping.,Lebrun residence,,,0
10279,University of Kansas. Dorms. Landscaping.,University of Kansas.Dorms.,Dorms,University of Kansas,0
10280,Bullock residence. Landscaping.,Bullock residence,,,0
10281,Ewing residence. Landscape plan.,Ewing residence,,,0
10282,Guiberson residence. Landscape Plan.,Guiberson residence,,,0
10283,Preston Hollow gate.,Preston Hollow gate,,,0
10284,Hinton-Locke building. Landscape plan.,Hinton-Locke building,,,0
10285,Bank of Commerce Building. Landscape Plan.,Bank of Commerce Building,,,0
10286,First National Bank of Kerrville. Landscape plan.,First National Bank of Kerrville,,,0
10287,McCarty residence.,McCarty residence,,,0
10288,Corozza residence. Landscape Plan.,Corozza residence,,,0
10289,Rooker residence. Landscape plan.,Rooker residence,,,0
10290,Beal residence. Landscape Plan.,Beal residence,,,0
10291,Riverhill Club. Landscape plan.,Riverhill Club,,,0
10292,General Auto Part Corp. Landscape Plan.,General Auto Part Corp,,,0
10293,Shaw residence. Preliminary Lanscape plan. Construction drawings.,Shaw residence,,,0
10294,Heyn residence.,Heyn residence,,,0
10295,Heyn residence.,Heyn residence,,,0
10296,Heyn residence. Alterations and additions.,Heyn residence,,,0
10297,Heyn residence. Carport.,Heyn residence,,,0
10298,Heyn residence. Landscape plan.,Heyn residence,,,0
10299,Heyn residence. Kitchen alterations.,Heyn residence,,,0
10300,Heyn residence. Proposed addition.,Heyn residence,,,0
10301,Scottish Rite Hospital for Crippled Children.,Scottish Rite Hospital for Crippled Children,,,0
10302,Riverchon Park.,Riverchon Park,,,0
10303,Hissom residence.,Hissom residence,,,0
10304,Texas Instruments Incorporated. Landscape plan.,Texas Instruments Incorporated,,,0
10305,Morton residence. preliminary landscape plan.,Morton residence,,,0
10306,Pearsall ranch.,Pearsall ranch,,,0
10307,Kelton residence.,Kelton residence,,,0
10308,Ellisor residence.,Ellisor residence,,,0
10309,Schuster residence (Schuster Ranch House).,Schuster residence (Schuster Ranch House),,,0
10310,Schuster residence (Schuster Ranch House).,Schuster residence (Schuster Ranch House),,,0
10311,Camp residence.,Camp residence,,,0
10312,Redman residence. Landscape Plan.,Redman residence,,,0
10313,Fields residence.,Fields residence,,,0
10314,Wagner residence. Landscape plan.,Wagner residence,,,0
10315,Wagner residence. Additions and alterations.,Wagner residence,,,0
10316,Keyser residence. Landscape plan.,Keyser residence,,,0
10317,Williams Ranch House. Landscape plan.,Williams Ranch House,,,0
10318,Williams Ranch House.,Williams Ranch House,,,0
10319,Moore residence. Landscape plan. Rear garden area.,Moore residence.Landscape plan. Reargarden area.,Landscape plan. Reargarden area,Moore residence,0
10320,Moore residence. Fence detail.,Moore residence,,,0
10321,Kern residence. Landscape plan.,Kern residence,,,0
10322,Kern residence. Landscape plan.,Kern residence,,,0
10323,Kern residence.,Kern residence,,,0
10324,Kern residence. Irrigation plan.,Kern residence,,,0
10325,Gieble residence. Landscape plan.,Gieble residence,,,0
10326,Gieble residence. Irrigation plan.,Gieble residence,,,0
10327,Hurst residence. Landscape plan.,Hurst residence,,,0
10328,Hurst residence.,Hurst residence,,,0
10329,Burns residence. Patio and pool plan.,Burns residence.Patio andpool plan.,Patio andpool plan,Burns residence,0
10330,Burns residence. Landscape planting plan.,Burns residence,,,0
10331,Burns residence.,Burns residence,,,0
10332,Burns residence. Topography maps.,Burns residence,,,0
10333,Bird residence.,Bird residence,,,0
10334,Bird residence. Lot survey.,Bird residence,,,0
10335,Bird residence. Fountain details.,Bird residence,,,0
10336,Bird residence. Landscape plan.,Bird residence,,,0
10337,Bird residence. Preliminary landscape plan.,Bird residence,,,0
10338,Cook residence. Landscape plan.,Cook residence,,,0
10339,Guthrie Town Home. Landscaping construction plan.,Guthrie Town Home,,,0
10340,Todd residence. Landscape plan.,Todd residence,,,0
10341,Mathey residence.,Mathey residence,,,0
10342,Goldman residence. Landscape plan.,Goldman residence,,,0
10343,Merchants and Planters National Bank. Remote MPACT Building. Landscape planting plan.,Merchants and Planters National Bank.Remote MPACTBuilding.,Remote MPACTBuilding,Merchants and Planters National Bank,0
10344,Weiner residence. Landscape plan.,Weiner residence,,,0
10345,Grove Hill Funeral Home. Landscape plan.,Grove Hill Funeral Home,,,0
10346,Garner residence. Landscape plan.,Garner residence,,,0
10347,Preston del Norte Apartments. Large fountain.,Preston del Norte Apartments,,,0
10348,Smith residence. Firewood storage bin.,Smith residence,,,0
10349,"Preston Del Norte Apartments. Landscape construction, finish grading, and storm drainage plan.",Preston Del Norte Apartments,,,0
10350,Kincaid residence. Landscape planting plan.,Kincaid residence,,,0
10351,"Smith residence. Grading, drainage, exterior lighting and paving.",Smith residence,,,0
10352,Smith residence. Landscape plan.,Smith residence,,,0
10353,Smith residence. Topographic survey.,Smith residence,,,0
10354,Allensworth residence. Landscape Plan.,Allensworth residence,,,0
10355,Farmers Branch Library (Manske Memorial Library). Topography.,Farmers Branch Library (Manske Memorial Library),,,0
10356,6350 LBJ Office Complex,,,,1
10357,Farmers Branch Library (Manske Memorial Library). Landscape irrigation.,Farmers Branch Library (Manske Memorial Library),,,0
10358,Farmers Branch Library (Manske Memorial Library). Additions and alterations.,Farmers Branch Library (Manske Memorial Library),,,0
10359,Farmers Branch Library (Manske Memorial Library). Landscape plans.,Farmers Branch Library (Manske Memorial Library),,,0
10360,Riverhill Club. Club House Additions.,Riverhill Club.ClubHouse Additions.,ClubHouse Additions,Riverhill Club,0
10361,Greenville Avenue Bank. Landscape Plan.,Greenville Avenue Bank,,,0
10362,Durham residence. Landscape plan.,Durham residence,,,0
10363,Durham residence. Irrigation plan.,Durham residence,,,0
10364,Durham residence. Fountain.,Durham residence,,,0
10365,Durham residence. Fence plans.,Durham residence,,,0
10366,Lacey and Pierce residence.,Lacey and Pierce residence,,,0
10367,Northlake Clinic. Landscape plan.,Northlake Clinic,,,0
10368,Monfort Office Park. Irrigation plan.,Monfort Office Park,,,0
10369,Monfort Office Park. Phase One. Landscape plan.,Monfort Office Park,,,0
11975,Ferguson residence.,Ferguson residence,,,0
11976,Hancock residence.,Hancock residence,,,0
11977,Universtiy of Texas. Natatorium.,Universtiy of Texas,,,0
11978,Shaw residence.,Shaw residence,,,0
11979,Village at the Parkway.,Village at the Parkway,,,0
11980,Employers Insurance Building.,Employers Insurance Building,,,0
14462,Lamplighter school. Landscape development. Preliminary landscape design.,Lamplighter school,,,0
14463,Skillman Bend Condominium complex.,Skillman Bend Condominium complex,,,0
14464,"Texas Instruments, Inc. North building. Landscape plan. Tropical garden.","Texas Instruments, Inc.North building. Landscape plan. Tropicalgarden.",North building. Landscape plan. Tropicalgarden,"Texas Instruments, Inc",0
14465,"Texas Instruments, Inc. Semi-conductor building. Addition. Landscape plan.","Texas Instruments, Inc.Semi-conductorbuilding.",Semi-conductorbuilding,"Texas Instruments, Inc",0
14466,Dorn residence. Landscape sketch. Preliminary landscape plan.,Dorn residence,,,0
14467,Boeckman residence. Landscape plan. Entance garden.,Boeckman residence.Landscape plan. Entancegarden.,Landscape plan. Entancegarden,Boeckman residence,0
14468,Wadley Instititute of Molecular Medicine.  Morton Cancer and Research Hospital.,Wadley Instititute of Molecular Medicine.Morton Cancer and ResearchHospital.,Morton Cancer and ResearchHospital,Wadley Instititute of Molecular Medicine,0
14469,Wadley Instititute of Molecular Medicine.  Goddard Institute of Computer Science.,Wadley Instititute of Molecular Medicine,,,0
14470,Wadley Instititute of Molecular Medicine.  Blood Bank facility.,Wadley Instititute of Molecular Medicine.BloodBank facility.,BloodBank facility,Wadley Instititute of Molecular Medicine,0
14471,Wadley Instititute of Molecular Medicine.  Joe and Edith Long Memorial Building.,Wadley Instititute of Molecular Medicine.Joe and Edith Long MemorialBuilding.,Joe and Edith Long MemorialBuilding,Wadley Instititute of Molecular Medicine,0
14472,"Texas Instruments, Inc. North building. North and south sides. Landscape plan.","Texas Instruments, Inc.Northbuilding.",Northbuilding,"Texas Instruments, Inc",0
14473,Fikes Research Center. First installment. Survey of part of lot 1.,Fikes Research Center,,,0
14474,Forest Oil Corp. Building. Landscape plan.,Forest Oil Corp.Building.,Building,Forest Oil Corp,0
14475,Forest Oil Corp. Field Office. Landscape plan.,Forest Oil Corp.FieldOffice.,FieldOffice,Forest Oil Corp,0
14476,Edwards residence.,Edwards residence,,,0
14477,Museum of the Southwest. Preliminary landscape master plan.,Museum of the Southwest,,,0
14478,Texins Assoc. Rod and Gun Club. Landscape plan.,Texins Assoc.Rod and GunClub.,Rod and GunClub,Texins Assoc,0
14479,Dallas County Community College District. North Lake College.,Dallas County Community College District.NorthLake College.,NorthLake College,Dallas County Community College District,0
14480,Professional Development Corp. Medical and dental office building.,Professional Development Corp.Medical and dental officebuilding.,Medical and dental officebuilding,Professional Development Corp,0
14481,Dallas County Community College District. Mountain View College. Landscape plan.,Dallas County Community College District,,,0
14482,Sewell ranch house. Landscape planting plan.,Sewell ranch house,,,0
14483,Heyn residence. Alterations and additions.,Heyn residence,,,0
14484,Richardson residence. Preliminary landscape plan.,Richardson residence,,,0
14485,"Hyde Park Addition.  Survey of lots 1,2,7 and north half of lot 6, block 1.","Hyde Park Addition.Survey of lots 1,2,7 and north half of lot 6,block 1.","Survey of lots 1,2,7 and north half of lot 6,block 1",Hyde Park Addition,0
14486,Township II. Landscape plan. Public open spaces.,Township II,,,0
14487,Irving City Hall. Landscape plan.,Irving City Hall,,,0
14488,Devenport residence. Planting plan.,Devenport residence,,,0
14489,University of Texas. 50 meter indoor swimming pool.,University of Texas.50 meter indoor swimmingpool.,50 meter indoor swimmingpool,University of Texas,0
14490,Texoma Medical Plaza. Phases I & II. Preliminary landscape plan.,Texoma Medical Plaza,,,0
14491,First Texas Financial Corp. Branch office. Landscape plan.,First Texas Financial Corp.Branchoffice.,Branchoffice,First Texas Financial Corp,0
14492,First Texas Financial Corp. Branch office (Wedgewood). Landscape plan.,First Texas Financial Corp.Branchoffice (Wedgewood).,Branchoffice (Wedgewood),First Texas Financial Corp,0
14493,First Texas Financial Corp. Branch office (Ridgelea). Landscape plan.,First Texas Financial Corp.Branchoffice (Ridgelea).,Branchoffice (Ridgelea),First Texas Financial Corp,0
14494,First Texas Financial Corp. Branch office. Landscape plan.,First Texas Financial Corp.Branchoffice.,Branchoffice,First Texas Financial Corp,0
14495,First Texas Financial Corp. Branch office (River Oaks). Landscape plan.,First Texas Financial Corp.Branchoffice (River Oaks).,Branchoffice (River Oaks),First Texas Financial Corp,0
14496,First Texas Financial Corp. Branch office. Landscape plan.,First Texas Financial Corp.Branchoffice.,Branchoffice,First Texas Financial Corp,0
14497,First Texas Financial Corp. Branch office. Landscape plan.,First Texas Financial Corp.Branchoffice.,Branchoffice,First Texas Financial Corp,0
14498,First Texas Financial Corp. Branch office. Landscape plan.,First Texas Financial Corp.Branchoffice.,Branchoffice,First Texas Financial Corp,0
14499,First Texas Financial Corp. Branch office. Landscape plan.,First Texas Financial Corp.Branchoffice.,Branchoffice,First Texas Financial Corp,0
14500,Baylor College of Dentistry. Landscape planting plans.,Baylor College of Dentistry,,,0
14501,Oak Cliff Government Center. Additions and remodeling.,Oak Cliff Government Center,,,0
14502,Country Club Park Estates. Landscape plan.,Country Club Park Estates,,,0
14503,Thomas residence.,Thomas residence,,,0
14504,City of Borger. Operation progress.,City of Borger,,,0
14505,Rhea residence. Landscape plan.,Rhea residence,,,0
14506,Bank of Commerce building. Preliminary landscape plan.,Bank of Commerce building,,,0
14507,Redman Industries Office Park. Landscape planting plan.,Redman Industries Office Park,,,0
14508,Crandell residence.,Crandell residence,,,0
14509,Sowell residence.,Sowell residence,,,0
14510,Preston Hollow Association. Proposed gateway development.,Preston Hollow Association,,,0
14511,Christian College of the Southwest. Classroom and student activity building. Courtyard garden.,Christian College of the Southwest.Classroom and student activity building. Courtyardgarden.,Classroom and student activity building. Courtyardgarden,Christian College of the Southwest,0
14512,G.S.C. Office Tower. Parking areas. Landscape planting plan.,G.S.C. Office Tower.Parking areas.,S.C. Office Tower.Parking areas,G,0
14513,Trinity River Authority of Texas. Landscape planting site plan.,Trinity River Authority of Texas,,,0
14514,Yancy residence.,Yancy residence,,,0
14515,Moehle duplex.,Moehle duplex,,,0
14516,Highland Park Shopping Village. S & S Tea Room. Dining garden and related areas.,Highland Park Shopping Village.S & S Tea Room. Dininggarden and related areas.,S & S Tea Room. Dininggarden and related areas,Highland Park Shopping Village,0
14517,Unidentified project.,Unidentified project,,,0
14518,Mountain Top “Look-Out” [The Birthday]. Topographic Survey Plat for Willow Creek Ranch.,Mountain Top “Look-Out” [The Birthday],,,0
14519,Baylor College of Dentistry.  Preliminary courtyard plan.,Baylor College of Dentistry,,,0
14520,Highland Park Shopping Village. S&S Team Room. Landscape irrigation plan.,Highland Park Shopping Village.S&S TeamRoom.,S&S TeamRoom,Highland Park Shopping Village,0
14521,Planting plan [unidentified project].,Planting plan [unidentified project],,,0
14522,Reed residence. Preliminary landscape plan.,Reed residence,,,0
14523,Baylor College of Dentistry. Catch basin.,Baylor College of Dentistry,,,0
14524,Unidentified site plan with details.,Unidentified site plan with details,,,0
14525,Highland Park Shopping Villge.  S&S Tea Room Dining Garden and related areas. Landscape plan.,Highland Park Shopping Villge.S&S Tea Room DiningGarden and related areas.,S&S Tea Room DiningGarden and related areas,Highland Park Shopping Villge,0
14526,Unidentified berm. Plan B.,Unidentified berm,,,0
14527,Building complex. (School?),Building complex,,,0
14528,Rosenberg. Preliminary landscape plan.,Rosenberg,,,0
14529,Custard residence.  Preliminary landscape plan.,Custard residence,,,0
14530,Schuster ranch house.  Planting plan.,Schuster ranch house,,,0
14531,Goble Garden.,Goble Garden,,,0
14532,Texas Instruments Garden. Dallas flower and garden show.,Texas Instruments Garden.Dallas flower andgarden show.,Dallas flower andgarden show,Texas Instruments Garden,0
14533,Unidentified project.,Unidentified project,,,0
14534,Unidentified project.,Unidentified project,,,0
14535,“John’s Birthday.” Willow Creek Ranch shelter [The Birthday].,“John’s Birthday,,,0
14536,Unidentified landscaping plan.,Unidentified landscaping plan,,,0
14537,T.G.I. Friday’s Restaurant.  Paving & finish grading plan.,T.G.I. Friday’sRestaurant.,G.I. Friday’sRestaurant,T,0
14538,Sakowitz Village on the Parkway.  Sidewalk Construction Plan Block “G”.,Sakowitz Village on the Parkway.Sidewalk Construction PlanBlock “G”.,Sidewalk Construction PlanBlock “G”,Sakowitz Village on the Parkway,0
14539,Museum of the Southwest.,Museum of the Southwest,,,0
14540,Irving City Hall. Landscape plans.,Irving City Hall,,,0
14541,Irving City Hall. Floor plans.,Irving City Hall.Floor plans.,Floor plans,Irving City Hall,0
14542,Unidentified project.,Unidentified project,,,0
14543,North Lake College.,North Lake College,,,0
14544,Goforth Lands Survey.,Goforth Lands Survey,,,0
14545,Lake Highlands Estates. Preliminary plan. 9th installment.,Lake Highlands Estates,,,0
14546,Unidentified project.,Unidentified project,,,0
14547,Peevehouse residence. Preliminary landscape plan.,Peevehouse residence,,,0
14548,Hauser residence. Planting plan.,Hauser residence,,,0
14549,Flower Mound New Town. Development Area 1. Recreation and open space plan. Timber Creek Park Schematic Plan. Town Hall Park.,Flower Mound New Town.Development Area 1. Recreation and open space plan. Timber Creek Park Schematic Plan. Town HallPark.,Development Area 1. Recreation and open space plan. Timber Creek Park Schematic Plan. Town HallPark,Flower Mound New Town,0
14550,Sammons Tumor Institute and Radiation Center. Preliminary landscape plan.,Sammons Tumor Institute and Radiation Center,,,0
14551,Walnut Medical Building.,Walnut Medical Building,,,0
14552,Mayer residence. Motor court layout. Garage. Walk layout. Preliminary landscaping plan.,Mayer residence.Motor court layout.Garage.,Motor court layout.Garage,Mayer residence,0
14553,Allard residence.,Allard residence,,,0
14554,Strauss residence. Preliminary landscape plan.,Strauss residence,,,0
14555,Leede residence.,Leede residence,,,0
14556,Kiest West III apartment development.,Kiest West III apartment development,,,0
14557,MRCA office building.,MRCA office building,,,0
14558,Blankenbeckler.,Blankenbeckler,,,0
14559,Eastside Boys and Girls Club.,Eastside Boys and Girls Club,,,0
14560,Irwin Union Bank.,Irwin Union Bank,,,0
14561,Medical Arts Clinic.,Medical Arts Clinic,,,0
14562,Great Southwest Corp. Golf club.,Great Southwest Corp.Golfclub.,Golfclub,Great Southwest Corp,0
14563,Great Southwest Corp. office building. Landscape alterations and additions.,Great Southwest Corp.officebuilding.,officebuilding,Great Southwest Corp,0
14564,Cullum & Boren downtown store. Landscape plan. Garden. Pool details.,Cullum & Boren downtown store.Landscape plan. Garden.Pool details.,Landscape plan. Garden.Pool details,Cullum & Boren downtown store,0
